identifierHash,civilityGenderId
7403489995472022e3,2
3730365214962378e3,2
3026498056814789e3,2
-6176563013397031e3,1
-7565378002266588e3,2
9076584782963837e3,1
-3317956792059198500,1
6608212714253358e3,2
-444828807376479740,2
-4568007495467113e3,2
1011968900953533200,1
-1283313110980414500,2
-3170132819628738e3,2
-6026037095620239e3,2
3.0613255665838397e+18,2
-2655786637758907400,2
-6273518844559693e3,2
-8472373308931296e3,1
2061005180691050200,2
-2359370245180782e3,2
296462794511000260,2
4906964002489481e3,2
-1496053378703679500,2
-3091483033265018e3,2
2701334483422887e3,2
-5802197392368599e3,2
-3599312757476718600,2
-2039700321938743800,2
7850376755265692e3,1
1093382682030234400,2
8112642626942919e3,2
-3141968310122769400,1
8737197269304795e3,2
868802336534136e4,2
2087702819733276700,2
5143202881910022e3,2
-6723796934285001e3,1
5425893137452069e3,2
4917786896885082e3,2
-1627790684069421800,2
-128405078551121250,1
7340122819431859e3,2
5224485657352539e3,2
5238051713684208e3,1
1.6565439656435359e+18,2
-2781106177486886e3,2
-7121375500200204e3,1
-240879812530610270,1
-5091906159058914e3,1
4489176658019318300,1
392251252458168e4,2
-7245841569685488e3,2
2787396830099869700,2
4352996374647764e3,2
-941982781315570300,2
-5414747737274472e3,2
-8226135961994707e3,2
-165722692530255170,2
-345288191826507e4,2
-6517869425309491e3,2
2012000887785190400,2
194208716360906500,2
-2181157024883929300,2
4134107604015411700,1
4635257337849212e3,2
-7169060390106262e3,2
5294649123535984e3,2
-6101624178636832e3,2
-1851306329164827e3,2
8020486273951316e3,2
-2842648643301211e3,2
-3850185342134301700,3
-4807928416556573e3,2
-2526740074565062e3,2
9207920647870896e3,2
8284735443687607e3,2
3911509048322007e3,1
792057540196806900,2
-7084002060849061e3,1
1610037180904947500,2
130691822865175840,2
-3152684872396036600,2
3086218366144941600,1
-5439917978764969e3,1
7724014426227386e3,2
-7988407327977922e3,1
1785633434344929800,2
-9175760466308739e3,2
1910511027848578e3,1
4453878616894306e3,2
-6248322632788912e3,1
-8637483887480209e3,2
7511296123089732e3,2
3907344427641840600,2
4069350028216619e3,2
-7448712261536057e3,2
5474296831889527e3,2
2756080286044177400,1
587104727348488e4,2
1381437962919998500,2
-2243639118741262e3,2
3306282065212439600,1
-3404063974466415600,2
-8355997308013374e3,2
-6314487430741493e3,2
-3398776750608377e3,1
336104210912780160,2
6555538381997081e3,2
-4780891419663023e3,2
-7846706474987704e3,2
4208283334018818600,1
-6214644986460594e3,2
-3884701402652915700,2
-919120722260247200,3
-2857247994603633700,2
21382153009780592,1
7398404191188338e3,2
3228784003628425700,2
1762016938654154e3,1
-2733398719593358300,1
-1236806426332303e3,1
-8181147740534469e3,2
6782042564953934e3,2
-1937294116681779e3,2
-1026048897054176300,2
-1721150276182896400,2
-6142538113339118e3,2
-6750122245153235e3,2
-2282736488020209700,1
4804739282519108e3,1
-6624007219840133e3,2
-2591414208647902700,2
7894882942130645e3,2
2970799280696235e3,2
-799058762757376600,2
-1441629060011385900,2
7962345751210292e3,2
-9076781728613386e3,1
6208237596428661e3,2
-872762770423562600,1
-4496468880656717300,2
-6146141946196169e3,2
9010668363703547e3,2
619681420974399e4,2
2501060433790424e3,2
-565902718520888200,1
-1099722752673516900,1
3849551529125107e3,1
-8066647232798924e3,1
61003966566678e5,2
-6116331236358017e3,2
-934718374252468400,2
427938613585969150,2
2214268193899978200,2
-6052359037252142e3,2
-8752439513344188e3,2
7236028565505945e3,1
-4117700589296647700,2
4109604178974866e3,2
-8868085417031454e3,2
7508828353538295e3,2
-6491211566120818e3,2
7856573275521834e3,1
3264904694403270700,1
-8222682840193503e3,1
8728333246818293e3,2
3508068411559128e3,2
3861243173253560300,1
-8916648860373813e3,2
-8791044788167167e3,2
548401199680668800,2
9190639338248231e3,2
3490948402395282e3,2
4458349678935572e3,2
6688743011565281e3,1
-86044060119488830,1
2553519488297621500,2
6731735907312454e3,2
7310123958698218e3,2
-529722641211027600,1
5430854142056935e3,1
8840688173328296e3,2
-2959860642191782e3,2
1125982433933485800,2
-1906297887311079400,2
855538398346120700,1
6578949075418752e3,2
-7364390082847682e3,2
2833804949844502e3,2
-6368861259858208e3,2
-8584450901718979e3,2
-522928696693452e4,2
-3107253903569694700,2
-150511617420664030,2
5333208379087824e3,2
5710029839521166e3,2
-5570031383336945e3,2
-2088303084691740400,2
7944671941044604e3,2
1217685980678384600,2
2634023608518908e3,2
7475531463133789e3,2
792693302755087e4,2
-1705773610183253800,2
6727349358937051e3,2
-2089520370335643e3,2
777453457054929e4,2
6312212965614695e3,2
-6198055838996635e3,2
-2266689424034478600,2
-4654216928073095e3,2
7506928629067361e3,2
-5388443406745097e3,2
7553202116004342e3,2
-5739928824165365e3,1
-6655842397066932e3,2
6501057607899731e3,1
-1729301656820752600,1
4518861907813190700,2
3932491571463806e3,2
-3558976930645639700,2
-58607575487015720,2
4437369045332910600,1
-5735149485731503e3,2
-634427117118622500,1
571424859667787e4,1
2707885287561629700,2
419336827259345e4,1
6906082516123454e3,2
-7705385473191934e3,2
1807194815115129900,2
-4820888603695346e3,2
6779481556026233e3,1
-2137763996390599200,1
-2568817164008523e3,1
-985493187210038800,2
502010512589541500,2
910621806032129700,1
-8450601086648596e3,2
849138087269950600,2
-247771120453620600,1
-1347091909900872e3,2
3624589294298108e3,1
525228750709731e3,2
215304192945517500,2
2783846597546856400,2
2032022240200661e3,1
-249898593591761920,2
-4003365070602408400,2
559549132612205e4,2
-6030129552190424e3,2
4453702552394105e3,2
7237186921594646e3,2
-618102989300564100,1
-7100490906686612e3,1
1201132173866371800,2
-8030228765162098e3,2
2051031958134843100,2
164142972945397340,2
-5460250014622825e3,2
880067840285564e4,2
248068690485828e4,2
6652376663153846e3,2
-5083900061796656e3,1
4540680293480888e3,2
-6225329191551602e3,2
-8229116741753155e3,1
-1367817690176535300,2
7938450499780685e3,2
-383692201562407e3,2
-4845250746610769e3,2
7588100571981832e3,1
-4047589890598102500,1
9201343207693753e3,2
4412635891952051700,2
-4322561404680064500,2
760895103550377700,1
-260861952464117e4,2
7306596558034289e3,2
-4033966701119464400,1
-8320582805257016e3,2
4014563704169865e3,1
-6965287224795596e3,2
1742333502831612400,2
321292879129554240,1
-4002988178741228e3,2
2544566698655595e3,2
7349672705451518e3,2
-4632826046374038e3,2
-8229851643061878e3,2
-354266887861767e3,1
5636421309318428e3,1
3276556572500309e3,2
-3554214014740546e3,2
-2053410258891795500,2
-6458241996721174e3,2
6425354514832257e3,2
-4220874780875028e3,2
-6152844898130836e3,2
-3822089984858868700,2
-3520976032631627e3,2
550994403140476200,2
-4358082714078046e3,2
-1142673017746995e3,2
-8529152031551038e3,2
8867166076206815e3,2
-513179125850974600,2
8751706666877463e3,1
509422805043791600,2
4685877305599622e3,2
-775470227336271e4,2
1687234079468895700,2
421870472700034500,2
-133066544025201330,2
618198863228991200,1
-5380294484238123e3,2
-862703174887506e4,1
7082668250655329e3,2
-6620429316017717e3,2
-498377770804739600,2
-4632719996152185e3,2
1146957574880206200,2
-4189187187303307300,2
5825731807571165e3,2
2253977359452652e3,1
-4367772988144726e3,1
9148792604201872e3,2
2671562226152782e3,2
-77650620573188690,1
-4828150176489905e3,1
7141993964929613e3,1
-3537879487771975700,2
-7018794373877555e3,2
-1693896036904353800,2
6122220434064388e3,2
2060851092505069600,2
-298572956052907e4,2
2062027228055350300,2
4695902682263307e3,3
5789630665773076e3,2
3977776638475925e3,2
-5825262619394346e3,2
660311229743853e4,1
-2376515419082323e3,2
2061516064537372e3,1
-6104047783886944e3,2
-4014192483288698400,2
4198743153357112300,1
-741599927955196e4,2
-7472052243475271e3,2
-6021902047751699e3,1
-6799432474007452e3,2
8190465106874297e3,2
-9168558188724421e3,2
-3796442054215101e3,1
-937886981126789400,2
-7682357486014622e3,2
-3731244636328081400,2
-7679899539256136e3,2
-4800744826017667e3,2
8562031773388933e3,2
663693445229632e4,2
-4774601326526846e3,2
7390912171681776e3,2
-2619599708665969700,2
7741263735239609e3,2
7269201413084584e3,2
438591160221966800,2
3489417895009874e3,1
8157422628160872e3,2
7483211897285865e3,1
2181950233676774400,2
-4374171661988134e3,2
-2028790113479736e3,2
-3969432515619146e3,2
4878390233833102e3,1
1687792151455820800,2
4059944282803039e3,2
8136825257159347e3,2
8340277339720355e3,1
4864754781894207e3,1
6570582077335777e3,2
6911217170619181e3,2
-7702763313677267e3,2
7053591407471231e3,1
961908229428444700,1
-2433094321520395300,2
-5594701153232735e3,2
-7217105301008531e3,2
7470282912993209e3,1
-75191968832906930,1
4930607867086621e3,2
-9085350463713876e3,2
-2815889844517644300,2
-9213172892202188e3,2
-913548750768121e4,2
-2400912162408189e3,2
-2289407260551236900,1
8498922042603955e3,2
1482449732981910800,2
-5090708062986775e3,1
-8901689619612633e3,2
-7156843470785182e3,2
-1142051247141353100,1
470592071637346e4,1
302641891361087e4,2
572345501477784e4,2
-9043700948539234e3,2
2801042334303069e3,2
-8527852324336723e3,2
3486841001076539e3,1
-3940438862865839e3,2
-451680841851478700,1
-7302270838522423e3,1
-2459416517635418600,1
876909633081086e4,1
-4736032375578442e3,2
5373573751239555e3,2
6597351370819593e3,2
4863174846379389e3,2
-8198732761219539e3,2
7416401910107966e3,1
8682490118368674e3,1
7986501886013325e3,2
8771601957431286e3,2
-2977964360963318300,2
5089264210675675e3,2
-4954754708336233e3,2
7609699805851459e3,2
-2457502476215969e3,2
8070592712799621e3,2
1718215211129739500,2
-3315936424792718300,1
-1907556659845079600,2
-1455882320770663e3,1
-4648910791397176e3,2
-1852966581193305600,2
8943113186289906e3,2
-3987888336045029400,2
7017705554318256e3,2
-8778933954182384e3,2
159386178315873e4,1
-2671862317381328400,1
-6507608110053715e3,2
2734554117733298e3,2
1845237198133683700,2
6127536534539791e3,2
1465501383158770200,1
6310714053487313e3,1
726392466260317400,2
-477904630409998140,2
-4652961991526425e3,2
743865409225749e4,2
-1243594015721076e3,1
4025225417006884e3,2
-7326809245387442e3,1
972350647763842700,2
1721616217939187200,2
-3301461319266060300,2
3415620024891907e3,2
-8525978903006998e3,2
7063893885318468e3,2
-1919690482393437400,2
-3560176739788633600,2
3939683945817713e3,1
3185852845957312e3,1
5048426466550545e3,2
6147025049931016e3,1
-3704341364009918500,2
-7170969768451375e3,2
-5956842110249719e3,2
5423423313079582e3,2
6560128917204468e3,1
7819924732796927e3,2
-3452556816118453e3,2
-880977298050185500,2
-1688610361157286700,1
-6720149772740767e3,2
4350881743226101e3,2
6395915428483369e3,1
718699338254761200,2
-1421537569443449600,1
5091910862529917e3,2
-2141460195570017e3,2
-5149103990196645e3,2
-5364168026925198e3,2
-1577215883389109800,2
-439616846639299e4,2
-4421390369867475e3,2
-3799260108851689e3,2
-9132872670045428e3,2
-755958533351975e4,2
-6147556939609804e3,2
4387109792991714e3,1
-3980253543028217e3,2
6980804308574679e3,2
1264938680849948e3,2
2952281998555142e3,2
-411214319487754e4,2
2337444239853548500,2
5663476544228526e3,2
1042204135328016e3,2
7126164928336994e3,1
5834941594754322e3,2
-5265341865341223e3,2
7409532387232795e3,1
1173491289422589200,1
5275684030532233e3,2
-2833625287779116500,2
-5666898327155986e3,2
-5790851186182435e3,2
-9087086750317498e3,2
3608156592796835e3,2
-480830300376791e4,2
-552329941810820100,1
-1976552785844337200,1
-1864543962594279400,2
4209511377589173e3,2
-4948010873499792e3,2
5894728780082985e3,2
-6332159827070858e3,1
-123333661288544260,1
-6449953136234342e3,2
5172525130637157e3,2
3658271488013128700,2
-5989511181508138e3,2
-2002916009136382500,1
-1813326579812559400,1
9059168684021883e3,2
7444199244780175e3,1
2154332525258901800,2
-4107841642864837600,2
-5029100561025219e3,1
-4500775364244937700,2
-5075978765223392e3,2
-7380849274162842e3,2
-3919358276815563e3,2
-4807960680263743e3,2
6278880519101656e3,2
-361314894397536100,2
7940443342239418e3,2
-5228973228070812e3,2
733614143382297600,2
-5974461028479322e3,2
-4553631937865122e3,2
3192820988843524600,2
-1824503188207956200,2
6016754266410873e3,2
-4872247517548791e3,1
6042330668564677e3,1
-6580930490099738e3,2
-4412145979610730500,1
6948079110575593e3,2
7704312399512537e3,2
-4396277281477426e3,2
829604297433816e4,2
7076436907100969e3,1
7862949898527735e3,2
-4990010718769498e3,2
6140200672107685e3,2
-5467500898765593e3,2
-5134204603832697e3,2
3317945456961069600,2
-606379036253422200,1
7492324607031007e3,2
7774256434130199e3,1
-327804436125565800,2
6775800853266236e3,2
-2180921053882304500,2
-8798091923316315e3,2
-9167292065912458e3,2
1425602311287424e3,2
1368272149673198300,2
7304300964480103e3,2
-6547422784352394e3,2
4.8523455790947603e+17,1
-7601107079817591e3,2
-5726079277121784e3,2
-411916973985594240,2
-7940147542726273e3,1
-25321801629363992,2
-4773602778689716e3,2
-2427848547250586e3,1
4861868151034274e3,2
-5899650519780919e3,2
-734243806237357e4,2
-805094020181604900,2
8458409747834763e3,2
5404749707328561e3,2
2570932854949265400,1
-5409290115455927e3,2
-599518246916591400,1
5657667030372769e3,1
-6961538178335263e3,2
-1606737177603264300,2
-8137671273583122e3,2
6309001857100719e3,2
5853407717447699e3,2
-3638195330995071500,2
-2651420339460199400,1
-2494434988907770400,2
-5791220541323012e3,2
481541194579356740,1
7591243176572124e3,2
3187139874621336600,2
4271779917715388400,2
6011208867130172e3,2
1848576987795232800,2
-6490951340475621e3,1
-2520990253913623600,2
-768722572146754e4,2
4725077414493847e3,2
698016988005123e4,2
-466703091450272100,2
8109488435702618e3,2
7035609495673202e3,2
2086884130654229500,1
6588713349243451e3,2
8959758428633485e3,2
4480880138395905e3,2
6575285879904287e3,2
2056865542817346800,2
-3200825421252021e3,2
5491342052961749e3,2
1588563201665644500,1
-2366994910340547600,1
5043009123769881e3,2
8707204096163022e3,1
-7007358502081213e3,1
622255173428901800,1
-6226063270165936e3,1
5927775047007412e3,2
-2112536213884022800,2
7617136183711076e3,2
4731726005062849e3,2
-6265307033962656e3,2
7310504318601617e3,2
6703151036790605e3,2
-643120099189224700,2
5880068504276838e3,2
-2504570808832212e3,1
-6374400736844806e3,2
-6081489848618334e3,1
3336870333056692e3,2
-8001989816979533e3,2
-3515177159292433400,2
-5031717984515651e3,2
-3182894945052598300,2
-6967342151943466e3,1
7942864206661743e3,2
3455831761473998e3,2
9119832980638572e3,2
5513125551125297e3,2
-5176954908554789e3,2
8729110327163992e3,2
9178598868518185e3,2
6131514436704159e3,2
-2232216581390134800,1
2687830093769544e3,2
504593167207342340,2
-7391908342501673e3,1
-6612172010917507e3,2
9177476949019134e3,2
-4577988562529133600,2
-2367162243195164e3,1
-5928472789103647e3,2
7757329983431985e3,2
-1863423029225687e3,2
3846204400191289e3,2
1245437640819408600,1
-2864550308552701400,2
-2756311420940609e3,2
2147126797294994400,2
-4686593063808983e3,2
3510639168459545600,1
-1434625507451618300,1
2845670751463693300,2
-2577942672376329e3,2
795571016537610600,2
3797150938148581400,2
-4317866198988116e3,2
-1161334792464819700,2
4618650455193887e3,2
5591426930831439e3,1
-803407968412529400,2
1582951360611565e3,2
2585137055444981e3,2
4771385593209849e3,2
-8011733481419057e3,1
-2020627199879292e3,2
5259108246843509e3,2
-2954221662152291300,2
-1083903182787969200,2
1610003141827929600,2
6167580623874787e3,2
-8784401392264847e3,2
-4269625644863234600,2
-6168922901449519e3,1
-3771197418545643500,2
3384348786740357600,2
8136682001033933e3,2
-4462185728827958e3,2
5360720386508074e3,2
1292355454006600200,1
4368760831093672e3,1
4960715007114259e3,1
6370177500664156e3,2
740169012959876400,2
-6700855151231459e3,2
405367566553605300,2
892330384027477500,1
4006155081991807500,2
-3045478296174317600,2
978131363804386e3,2
2858811679914137e3,1
-649587764541788800,1
-4606063203469424600,2
1530910046211715800,1
8016995489965468e3,2
-8374714949446215e3,2
3030959386994811e3,2
-894347636007675e4,2
-7591587347798143e3,2
4713759397629417e3,2
-4118702197284760600,2
7290270605946127e3,2
7657708972506526e3,2
2912808050143657e3,1
-850112456111365e4,1
-80944245186483e5,2
4852113059146205e3,2
-2902160369690296300,1
705075979784515800,2
-6943077999027362e3,2
-1877501085755514400,2
1365249510977587700,1
-551780099082360200,2
-3882938901308017e3,1
-7971843948975577e3,2
-7345662378091899e3,1
-1828611759358852e3,1
-3617329263518303e3,1
-3099797266632569e3,2
1510942839037316900,2
-2366981272289563600,2
-859597991047706e4,2
8558880149797016e3,2
-2759077304565531600,2
-1312388578994618400,2
1379077433903800600,2
-3855413872099489e3,2
-7927621926237739e3,2
-6627007073536179e3,1
3132708409016102400,2
-4992835071880775e3,2
2860379275085454300,2
-2429643343835492e3,2
5305776603706892e3,2
-5803995109758923e3,1
361875307762611800,2
-8682250290847156e3,2
-1033029890710294300,1
5226999280353499e3,2
2871536413907692e3,2
483203458690060860,1
-373978755897496e4,2
752174202034103e3,2
5372377751585184e3,2
-960640597462603500,2
5755897961626751e3,2
4956394373370766e3,2
-5625530450813168e3,2
-8381454386917464e3,2
8516030501664148e3,2
-3187534678974782e3,2
-3526345412074255400,2
-3730983496006403e3,2
-6616018839893431e3,2
-3568916919245763e3,2
7889204217256519e3,2
2317315562953691e3,2
5172664638956145e3,2
-889477296839005e4,2
-4695915735235057e3,2
-3085927799947396e3,2
-3908571083101897700,1
-6715424006605235e3,2
-2873191766045255e3,2
1404891752756203300,2
6887902028417137e3,2
3841004807621448700,2
5191081679619304e3,2
-7531708410293703e3,2
-1080372823056912900,2
2588906691089305600,1
-7500951460830145e3,2
5284221117525114e3,1
1869572541506732800,2
-6542996617838673e3,2
3.5592353878702163e+17,2
1063346633441359400,2
-3500588218666057700,2
-7611694076350419e3,2
-6621517154440772e3,2
488321306753142e4,2
-2515325816840679e3,2
5652162875299541e3,2
-930713529019655e3,1
2786994054889467400,2
-5670548405606445e3,2
-2455967938666240500,2
4592013280477897700,2
-3178035861266196e3,2
-4845519271599854e3,2
638687857930961e4,2
4325441619658907600,2
-2682782150642055e3,2
-2286275159615456e3,2
699260287650381e4,2
-4388918556307191e3,2
-3857476870414336500,1
-4164756321395201e3,1
4758470826911098e3,1
7886778954207752e3,2
-4200126541561466e3,2
6395193066669222e3,2
-5742389453980766e3,2
-7600702488340178e3,2
5368746503510737e3,2
2212577270649345500,2
8749931668752693e3,2
-6980336240692506e3,2
-567673275553648450,1
3080296477127595e3,1
6857155697397933e3,2
2649938104992428500,2
6874535156244184e3,2
5805410877950772e3,2
-591410259650516e4,2
1172332723478874e3,2
-5397347334057695e3,1
5779853862259031e3,2
-1335601757304464400,1
4911072018000712e3,2
-875441551571326100,2
-3382986625630024e3,2
2294644023848384e3,2
8421443931105194e3,2
-8272359216826458e3,2
-7282428559244758e3,2
-4688037778204461e3,1
7782043941504757e3,2
3336180613213106700,2
48154778881421e5,2
4150136434890749e3,2
-5199495488962221e3,2
-3328369685539723e3,2
-3047198030873161700,1
-3602529967574136e3,2
-495637119409965e3,2
-538412365387165e4,2
-3458109149384186e3,1
1.5619085117385802e+17,2
2884887270297063400,2
-4279290097012588e3,2
3802051869064568300,1
-840517224788021600,1
-9183185438528801e3,2
-3434343698606492700,2
-1202343142775185700,2
-3008674999062160400,2
-7075978481174497e3,1
-5855989312000864e3,2
-2023817228056305e3,1
8726842436643529e3,2
-1466814882392409e3,2
-5104589676651098e3,2
-4591864082977798e3,2
4625362313778713e3,2
5249695594513699e3,1
1240439015457948400,2
-3294929364513105400,1
-830185543524604700,1
2074244507867307300,2
8881352903596314e3,2
5007882432043593e3,1
3515481565749625e3,2
-5195894058374143e3,2
-7364486932658308e3,2
-7079936873854342e3,2
-8690889597683665e3,1
8794793300080284e3,2
38935666006731776,2
-9124182169919077e3,2
-5262169825177004e3,1
1290376074262322200,1
4899361091614041e3,2
-5337984578127891e3,2
-6781172122699167e3,1
345875975226289340,1
9187278382255196e3,2
-2323420388297325600,1
-6058873407243637e3,2
7108409336259268e3,1
753434175326561e3,1
-1318710081639815200,1
-6437170398106554e3,2
594788562998033200,1
426698404774403700,2
-7933396649459414e3,2
8751132348945164e3,2
-1214940573366477300,2
4366690198041611e3,2
-593423294314187e4,2
3038157177885434400,2
6272668710877927e3,2
6790333119370415e3,2
4464799692401895400,2
4995958148185315e3,2
7543029203914446e3,2
703433369289807e4,2
4800933285284958e3,1
734192444967125e4,2
123426454567961710,2
2463149590395343400,1
7772785654428397e3,2
-3894931433366327300,2
1552019671107658800,2
-4201734842143989e3,2
6168107282958151e3,2
-5465609263682585e3,2
6043745603913037e3,2
-207202889323814e4,2
895481963329753e3,2
-6369469547277082e3,1
-7008876331502634e3,2
-4560286858152140300,2
8542565048154364e3,2
-7579467201743697e3,2
-5264509816147731e3,2
-668526487651572900,2
-2847456412377041e3,2
587968057353053e4,2
8880783988975174e3,2
-5507151974547987e3,1
-239592875124296200,2
417499966250362750,1
-4724665203344648e3,2
2227556723562728e3,2
3462144319724894700,2
-7400203574576066e3,2
-8879520709977155e3,2
-1044918079816855700,2
-3163018899805627e3,2
4.5817056230989763e+18,2
-8027785917540118e3,2
2626819625937908700,2
-8220093406537619e3,2
5241766088257714e3,2
8476036117550193e3,2
-6310800339634397e3,2
-5712359361411258e3,1
5974002060686836e3,1
418312361699465e4,1
-7639414696761821e3,2
504128220289953150,1
4742382121866656e3,2
-556372231131595e3,1
-479427606087561e4,2
5266957242265779e3,2
6426228482266556e3,2
2819321258973565e3,2
-5761548940356252e3,2
1388603865295752200,2
-2457129187553025e3,2
-1051533658061306800,2
4478837126861903400,2
-2965004537201636400,1
3504676765873249300,2
-1984835685193200400,2
382435881750613760,2
-7724790257398226e3,2
-5755396400888282e3,2
1973323126240754700,2
-4063869852711305e3,2
1200629544190101e3,2
7115605567382381e3,2
8861266995866255e3,2
-77162218795853020,2
-383761624360385300,1
356848539440426e4,2
-5871191551674865e3,2
-7080835808293659e3,2
9084912505002891e3,2
3795470243471720400,2
-4199218825797139500,2
6424679083772888e3,2
-921408377458970800,2
6774762657127777e3,2
-3155599704130965e3,1
-4504485595886506e3,2
8328417104465129e3,2
-6427508879792642e3,2
8672782195979663e3,2
-550476160122704e4,2
-8883091068771856e3,2
-641082496009379e4,2
4551864557428760600,2
5131528379889312e3,1
-6043719258401384e3,2
2694338387147037e3,2
5241890360930984e3,2
-4787321303974941e3,2
-884705970736186600,2
333808464782299800,2
-1720596839701802500,1
-4013527765374526e3,2
-2406404396650409500,2
291170267717875e4,2
-6962068185719113e3,1
-6234976023811164e3,2
1956516390273498e3,2
-9054873637826497e3,1
730481683075932e4,1
-4989618983994243e3,1
-5934988720516307e3,2
-8418551911284238e3,2
5411060999224903e3,1
-596878131498131100,2
-2569375863924887600,2
-2461613319983168500,1
517990218272403e4,2
6020720756884803e3,2
1784404390657514500,2
8314328690603085e3,2
4690555101601726e3,1
-5418477607427019e3,2
-2487070752385735700,2
2373887996789624300,2
8790289367190236e3,1
-2978337119953355e3,2
-628535969693621e4,2
-3539874166161078e3,1
6070964348354591e3,1
658924986849351400,2
7462439103263758e3,1
-3994821336875838e3,2
7499203327307836e3,2
7278639716987127e3,2
764836281598415e4,2
-9075187097824651e3,1
1487681823241939200,2
-3593690511967664e3,2
-5975590425413467e3,2
6795157866414957e3,1
-8108882406811181e3,2
8937083956475349e3,1
8797252354141026e3,1
3196191541943471e3,1
594399989799623e3,2
-821377137229238900,2
3120221843478375400,1
819164994728227e4,2
-4427218653379318300,2
-7841103940127959e3,1
-7990662330959364e3,2
-8496149613318709e3,2
-684699653005608e4,2
-6682489985697933e3,1
4398962720322807e3,2
-4503528469562149e3,2
-7213746674641632e3,2
-2105362670722491400,1
-2237401051559223300,2
3728575017378058e3,2
-3834538614104269300,2
8528480056481281e3,2
-3575836686515839500,1
-2635250133964109e3,1
1621003829805228800,2
5290164101599056e3,2
-2779898813653433300,2
8086556481612419e3,1
1266321672789193e3,1
3721321748434634e3,1
14587908349817108,1
-5500157401108413e3,1
-2891666912661895e3,2
-5857907346806643e3,2
5174749739698715e3,2
-587458844507162e4,2
5039618311292618e3,2
-7800614415465091e3,2
-7926889903046573e3,2
-820813501606714e4,2
-3374661321844252e3,2
194734087839975040,2
-7072081883936544e3,2
6584709510330016e3,2
-2521963808000245e3,2
2616375379543803e3,2
2.9431639401781043e+17,1
-6908311517683325e3,2
-466190162861461e4,2
5827543469548002e3,2
6595837134979973e3,2
-8423333660046868e3,2
2506835736723770400,1
8957945307113661e3,2
-6434870067986677e3,2
-3467284817374561e3,2
-8555849240576821e3,1
-1305151734784793300,2
-8748812137075976e3,1
6102744073049592e3,2
-658524668001708e4,2
1638270635381300200,2
8211990620900913e3,1
-3074558134208764e3,2
-289971872246447e4,2
-6105489234277623e3,1
2775970941630483500,1
-3171170274490699e3,2
3649939938649744e3,2
8395515818803061e3,2
4348682131964707300,2
-3162503782370450400,2
65662209217054e5,1
2348388854596887600,1
-1068322831039864200,1
4718587953314255e3,2
6478572206649074e3,2
-5243156435092667e3,2
1194495256888535e3,2
4245926601257810400,2
-3971716078525657600,2
-816912150890266e4,1
-6974406093074093e3,2
31116681363179224,1
-5724722116753761e3,1
7596989504799605e3,2
4138938731926500400,2
5245012203247413e3,1
-7194815487691907e3,1
6577662038041191e3,1
8157143998718862e3,2
-2466588550716030500,2
3266221221819297e3,2
-5233703111330067e3,2
831053847971319300,2
5302139345671627e3,2
7550740903625187e3,2
8514918112934355e3,1
-5336850702894812e3,2
277970772540610900,2
-824955729020182e4,2
7975362560263921e3,1
1616630003364834600,2
8355468124333897e3,1
4405877448861583400,1
-1412620832776279300,2
316630450552759e4,1
-8827733826558311e3,1
83157520828256910,1
2131308960209760300,2
-4689128682042009e3,2
8584090930510363e3,2
-2690029506766972e3,1
-4617409808787961e3,2
5210026624927828e3,2
1788159825602599e3,2
996224267929317e3,1
4978558443561758e3,2
3772389932146253300,2
-171543924579749e4,2
-232336662864241800,1
-7216514731194229e3,2
-750700944495695e3,2
-3556204514606016500,1
9159401108468449e3,2
-8644279413547378e3,2
4075494709543568400,2
732649913869533e4,2
-341936977376571650,2
2284743317422770200,2
-4015787439691892700,2
724661937296808e4,2
-5965740371753699e3,2
80519502400397920,2
7265973593454574e3,1
6114747968402516e3,2
-4257240578385487400,2
2690757107606824400,2
2402968779126251e3,1
-641398522953624e4,1
1.9434583910084922e+17,2
-8539172798896123e3,2
-1129381514065079300,1
-5772026241408835e3,1
291364757539566e4,2
-6580711870463621e3,1
-5319829717852783e3,2
-3203186718757938e3,1
822379005338998800,2
-8868119284092529e3,2
5637589012481642e3,2
-2452077971777539e3,2
-3855132173424243e3,1
-3858586137465277400,1
640655257944746800,2
-4160438925956045e3,1
-5170090014655502e3,1
355790253841749e4,2
-7873758422643337e3,2
-3614428393758601e3,2
7375628444992588e3,2
-3797015166953371600,1
5621702340003744e3,2
-427174061245567360,1
795227728903409500,2
537144047685008e4,1
8378288715932434e3,2
-231421797421292e4,1
-1427125368051016200,1
1968450522264798500,2
7095471903714713e3,2
-5336282110861459e3,2
2.8470759689564602e+17,1
-6381217459662387e3,2
-1582975341226805500,1
9102418706027426e3,2
-4098486648540881400,2
-5062942242449311e3,2
2793806269631847400,1
-630316011753266e4,2
3835696073454882e3,2
6628736464949223e3,2
-543736878067079e4,2
2269926548867076600,2
6730784211863101e3,2
5141193395525901e3,1
4549971217555205e3,2
3438737518396652500,2
-926517027464559e3,2
5338568057835273e3,1
1857421492117318400,1
-5827812368581833e3,2
-6635350516275468e3,2
4283468676182554e3,1
-2057946687451008e3,1
-418341828081433e4,2
-8977396479095977e3,1
3435252697623135e3,2
-4456070141992739e3,2
157086036983894e4,1
9119592345367067e3,1
-2049836723813557200,2
-75899672126759e5,2
4539914397255331300,2
1010343552822913900,2
-6934478563972219e3,2
1404288422314868500,1
932399664643573200,2
684869304021870700,2
984945211882508700,2
-7902308424830821e3,2
