identifierHash,countryCode
2350437485065150500,us
-1910819064483317800,ie
-4624197969428307e3,hu
-5804560189363058e3,fr
-8166858612416702e3,us
997743111776689e3,gb
-9075648574699736e3,nl
-5216064611551584e3,us
4827835373669953e3,de
2014884439547912e3,gb
-204253445275978270,se
-5321739996027365e3,gb
6128676019258674e3,fr
-1593594009695177700,fr
2362321850064383500,gb
7505567358806741e3,sa
-4140561538114265e3,de
7813889733924577e3,gb
-6653209665980672e3,tr
4125429622050842600,fr
8203123005287978e3,gb
-1.6259015111903201e+18,fr
5772575860439107e3,es
-3622508523562418e3,fr
5549777914826263e3,us
-8258180287496727e3,fr
5992370629671557e3,gb
6994871672297405e3,gb
-1372518817789814e3,se
2282103964762483e3,es
3458321183964611600,us
-6751657163882439e3,es
-5119550043729573e3,jo
5124232252161819e3,gb
2249977723602501600,fr
-682092864243120900,at
-3428279485841347e3,es
8087192000174938e3,us
8286234652690287e3,fr
-6871932420201677e3,gb
8857202379722107e3,nl
-97931271754113200,nl
-4240783727270825500,gb
-5643113922446483e3,es
-7371771958292854e3,de
-6244405882548264e3,gb
8838416490568631e3,us
-7668014837338831e3,fr
-4735194945986941e3,dk
390661529071241e4,us
1815890831861720600,gb
1826550187651150300,fr
-773351132444963e4,au
5698226529209719e3,nl
-7944673586372536e3,de
-2886276357965790700,es
4054583400974264300,de
7798617153738465e3,fr
-3895268787803276300,it
1814436634163970300,fr
5217889608594039e3,fr
551033865465155e4,fi
745724112016214700,dk
-6544607212698885e3,ca
-2044295739289519400,it
167891388558065e4,us
-7604161982839728e3,gb
3055893687595085300,it
5025253937825298e3,fr
-7285447382223307e3,us
5175154277584511e3,gb
-244327155176141540,gb
-7139168300877582e3,gb
566417365710096e4,gb
2300366372836293600,fr
9180337743851319e3,fr
1834713820318369800,gb
-2946218544851860500,fr
4468840622941133e3,de
4692889587997058e3,gb
6370009408957523e3,ca
7477029946808813e3,es
-1586378782653729300,gb
-7727810060311489e3,us
-5256768730591375e3,fr
-6579217952424149e3,us
-2348855829966215700,us
-5940217416324153e3,gb
8339225629906796e3,gb
-6228214736393923e3,fr
4884649390980391e3,de
7092704770735368e3,gb
4329538162811918300,us
3387230763183717400,se
-4446592288665867e3,de
7510376693314975e3,fr
-1834307111655948500,fr
6053169065527629e3,fr
3875329733420849e3,it
-721849101314628e4,sg
3016598837533927e3,us
5856496418144156e3,es
-838106284870168e4,us
4941647907780471e3,it
2736061003590266400,dk
3937874693732271e3,fr
-2172535654614755800,fr
2688225919162299400,th
-8283278532721244e3,fr
6836159312978315e3,it
-285347210237832740,fr
5547949507812701e3,it
-3276536942638149600,us
8576936173489906e3,gb
-749686402361672200,gb
-2776119530424791600,ch
-141203495895357760,fr
-263631492777268e3,de
7136799788220486e3,ca
9070931727918407e3,fr
-3986380102644635600,fr
-9119529157676601e3,tr
2526438926369814500,fr
-1845234294921318700,gb
3591288946012804e3,it
-2529247948115238e3,fr
3243132757993777e3,de
5311808360499507e3,fr
3617381176777259e3,us
9171030937130621e3,de
546349909495226100,us
-8508432468963318e3,fr
2479735277960587e3,us
-2884284607393433600,fr
2979068086435955700,fr
-5176474828974862e3,gb
-6368225396555945e3,es
1566462387583701e3,au
-3738753556259577e3,ie
-3563787703775344600,us
-749612493400369400,fr
7305871343413221e3,be
-796334520617979e4,de
-4507722726904047600,be
-2932313786030814e3,gb
-6542231143440439e3,fr
-3194597841252081700,gb
4920130709819093e3,fr
-1133886578974758400,us
8843084579953051e3,fr
-3597913139837245400,es
4840947451268246e3,gb
-3357878844073445400,es
-2429905179987129e3,fr
6642254742098227e3,fr
4139663123762579500,fr
-2270997573801313300,gb
-3919774050946407400,es
5593807224837663e3,gb
-8517674921435872e3,gb
-378555340213745660,it
-4391443716144786e3,be
-6006391477673202e3,es
-8414359945611188e3,gb
-4226820958881076e3,fr
-4797570272052374e3,fr
7221692784281297e3,it
-1632136949297697e3,it
4293049674779030500,us
3003373725904240600,dk
-106436411920711280,es
3690608527520127e3,fr
2012465650708233e3,gb
6630897520185315e3,us
-5.6680125292771205e+18,gb
583527484857791e4,de
3551079194794788e3,gb
3698194514416433e3,gb
-2856121032768397300,it
-7096725702439054e3,se
1340025913707359700,us
-7433336787243161e3,be
5092800678277622e3,gb
-7169496615210689e3,fr
-854396779993342500,it
-479408538126455e4,us
834172284374269e4,gb
7036409882581838e3,id
-5053834104713683e3,us
-1614489214219397400,us
-8595505102810974e3,se
-319826038375066700,us
-385644349308771400,se
-556546385570159900,au
-4755286110757802e3,be
3518260135891919400,gb
1012638735162194200,us
6959623743868987e3,es
-3395966690581037600,gb
-1774082952137571300,us
-358054579215225660,gb
-8699419040985035e3,gb
-3.6245112268801203e+17,fr
-615442244759013100,fr
5513432446459222e3,gb
-2887496276715512300,de
6493726432284525e3,fr
-3278409870450789400,us
8731342741112783e3,be
-136497716290650460,es
-8299767454310452e3,be
67766532351716480,fr
-6603443558720842e3,fr
-282609771207785900,fr
-6321103178421759e3,de
5492017936490842e3,us
3113714342444183600,fr
-8511711185260691e3,be
-8140311855114224e3,fr
847018813706444e4,fr
-4299893803833436700,fr
-5511772156082479e3,gb
489113618452734e4,fr
-901733401802506e4,gb
7816024772748517e3,fr
8472646268154281e3,au
-2743116030812280300,it
-891337492031782800,us
-5462292180508141e3,pl
-7614265894889559e3,us
5561941477865347e3,fr
8376067660433004e3,fr
-4382119771943693300,gb
6610512821162646e3,it
722503583027375e4,es
232879523397598660,fr
-633495895870149900,de
-1447271227274129700,si
-1752221548656248600,us
65886431244333e5,gb
4966097909652807e3,it
8178568673402974e3,es
-5896131358503117e3,de
2589063018847698400,fr
6062530297714235e3,us
-780725630551449e4,de
8472095107079415e3,us
-4966095994896591e3,gb
-1256498296096833e3,de
6602275389400285e3,es
6721062944468814e3,it
3699964672106502e3,us
-6149672169313958e3,hr
6245120907763281e3,de
-582075878438803e3,gb
1745594848709328600,it
8562968749136593e3,fr
2547883046559663e3,us
-3719401124201744e3,fr
-1906548609112429600,fr
3408934187625912e3,es
4272658077518528e3,fr
-6542414225759584e3,us
-126629099217660160,gb
-80831458566461250,us
4833956648312578e3,us
-7812479307495968e3,gb
-2110873984860400600,gb
430106733082392e3,it
-1356765801715146e3,fr
-2757718577803144e3,fr
-2432886584163247e3,ro
-8024559689470333e3,gb
6226610760557898e3,es
6330021109465e6,gb
6420488183388082e3,gb
-8454464341029624e3,fr
4223689413772685e3,gb
-6222352589665138e3,it
-3976749266605802500,ua
-5797178342358188e3,us
-8432433322064718e3,nl
-5526418496954328e3,us
3918813888153229300,it
579849945684909600,au
-5032646172329257e3,dk
-9033118315065415e3,fr
9003888926845684e3,gb
-2286956730439764200,de
-2089628786719740200,gb
6448896491874202e3,gb
6681259531365497e3,gb
4274630642879547e3,us
6873082355243956e3,fr
-5453672699937168e3,us
1556820928557967600,se
4094203162112233500,fr
1230485442792006100,it
8359875456752707e3,fr
-6602504071272459e3,de
-8983630501638666e3,us
-8551118620612907e3,it
5786627040839501e3,fr
-2561750038915625500,fr
3277554379006987e3,es
8545752389753488e3,gb
-5443526513885603e3,se
-309584032267819460,gb
3544005497870776300,fr
7750460145046999e3,es
-4128688160643504e3,ch
-7424692171190927e3,us
-2207306444886599400,fr
7694481152460109e3,us
-495934395627394300,us
3180199172899747300,fr
-5780236712461614e3,gb
3768714019865303e3,gb
-6963200457330406e3,gb
-4576975513100350500,it
3054442112890583e3,it
-9172068338268205e3,de
135672662845634140,de
7010530497623213e3,fr
5285345888870752e3,gb
2005917519583541800,it
5009776226349281e3,gb
-4839851343752914e3,nl
-573831714793207940,gb
6334410148305799e3,it
2898044742950111e3,gb
5147915691598591e3,dk
3115883493022383e3,se
7377791852436721e3,it
-3412682230521642e3,fr
8503996938477865e3,fr
-5809596340082115e3,de
1003004587758314800,fr
3545459859869309e3,it
74017838321519260,us
-5213568086767561e3,us
-3753186186810463e3,us
3100458980225777700,us
6561829370266231e3,us
-7921254019722598e3,de
2803853132216718300,gb
-7545875015867032e3,dk
-5790686847502945e3,gb
4649057093160645e3,fr
-3241476032411865e3,es
-206332040077580830,it
-7152508741120647e3,es
5425648687013772e3,fr
8177623279602555e3,fr
7010664353994661e3,fr
-2037685673666521e3,gb
2858312785020938e3,us
7483036899504953e3,fr
-7836188552754651e3,us
-4047494520901738500,fr
6997964473914636e3,ch
5587124942364551e3,ro
593387241380247e3,ca
-5632398563105686e3,de
-4051891670502195700,gb
-8300630446221785e3,fr
-7018043520871603e3,fi
-6003508804831803e3,us
-4866676634863676e3,gb
-4310704034861133300,at
-8014843163955976e3,gb
6695063963784995e3,gb
-5787008285064677e3,us
-794305909519094800,fr
4637156220664869e3,it
-3913354931007876e3,fr
6989271897408494e3,us
3782258152200747e3,es
2571445389546575e3,it
-7165712067739049e3,es
-2784592388889426400,gb
-457340698854971600,je
-1256369574028616700,ua
-7427287229123576e3,fr
-8406179291050639e3,fr
2654400284503505400,be
-5916852246020647e3,us
-4034156429192141e3,fr
-5564443570832375e3,es
-8199392147003639e3,fr
2747909870266919e3,us
-3242709087531059700,us
5558818987907004e3,us
7224023272181123e3,de
-7523283824267316e3,gb
-1047578886674740700,it
2229094897465624e3,it
-3245436206678620700,fr
1592047974145709e3,fr
3836027529156383e3,fr
3.8374248074777917e+18,gb
-3571725036169505300,ch
-4947169745407516e3,fr
2949731400329741e3,gb
-4561578476932124e3,ch
2113982397147206100,us
-4556748572189483e3,fr
8925163417117829e3,de
-6890265940250888e3,fr
2292103986651845400,us
-7715183024009313e3,fr
-5311242029298553e3,us
2940291483777443300,it
-8954376487487732e3,es
-594273804124997600,se
-2413433267354906e3,fr
8518995229929686e3,de
5448952012471778e3,us
4492681950864105e3,fr
-2696605615722007600,it
537832645806342e4,de
808874281134856700,de
8932333200378162e3,fr
2096661975099670500,es
4232704300331729e3,es
-1884429731805964500,ca
-8774174887862559e3,ch
8826822961048287e3,fr
516274297324762e4,gb
-7354997775855238e3,nl
5558226241638612e3,us
-2441757050366193700,fr
6392584235660018e3,fr
-9222051377300018e3,us
-7858981078037238e3,gb
-3890232241375318500,fr
-7091406876720614e3,it
-5330613945174076e3,it
-2723751754282574e3,gb
-930585341255079600,fr
568633694248972e4,it
4690532472169782e3,fr
-982636754854187100,ca
-856123290320129e4,fr
-9136736482722591e3,us
-6938443366599084e3,ca
7070229644416046e3,fr
-638007760825221e4,us
637944308621604e4,es
2931787665140636700,nl
-904509527409059e4,fr
5659477021071948e3,fr
-5663520428602232e3,it
-2717949859763199e3,us
3942832084852882400,fr
-81537925254517470,fr
858741919460096300,fr
-4590976161743458300,fr
3186265296270802400,gb
-2907196055461041e3,gb
7432091529830974e3,us
-6566670930602443e3,gb
-4.2522960060837437e+18,us
4429931132777691600,gb
-5783271181976884e3,fr
178843008104525570,ro
2600160322713624600,fr
1703646606877739e3,it
8582231938376408e3,se
-115281070298067940,us
-4142769237984931e3,pt
-8396095948737659e3,gb
-3944315597790763e3,us
4021295511601551e3,us
-4484516832819820500,us
3456829011954249700,fr
4045739203712398300,gb
630125568113234800,gb
-8684748640700183e3,fr
-181456981184481340,us
-4687173814670717e3,ca
2845670445394749400,pt
-887266647765537e4,us
6442582440866688e3,es
-5048039422251432e3,fr
-5719331273563576e3,gb
2067799362979412e3,de
1702764828550648300,gb
3977250952102523400,it
8310443143743456e3,it
8544622964752907e3,fr
964393484603189800,us
1638914314524595e3,fr
3815922041084457e3,us
8146036062783644e3,fr
-1211465162410553300,gp
-3495501654687931e3,fr
-295501419408132e4,gb
2385520904888402e3,fr
9011859748486829e3,fr
-4549175823850201600,gb
-9134715460671688e3,fr
-3316258819106642400,ae
5620765755044839e3,us
3119161752960395e3,es
2359974358979105300,gb
3027164702233781e3,be
2779129490271445e3,us
-220749634503264930,us
-3236653931764479e3,fr
3632611099067191300,br
8286814225075314e3,es
6431444663524334e3,fr
2562032583110822e3,es
-7565524014872046e3,se
3838968366698428400,fr
7989642700017099e3,us
-6528950420013715e3,fr
8183626733169215e3,us
4134303607227331e3,es
-1606209471968327700,gb
403917806147258500,fr
-2984248750388004e3,it
5220685484081852e3,us
1717598325041458e3,fr
2452837157461003e3,fr
5.1300566699612795e+18,es
4808627207055712e3,es
786164404587953e4,ua
8101824380483896e3,fr
7166558234430152e3,au
8140186527159693e3,gb
4503624152714948600,us
-4159296266459095e3,fr
1130783771404915300,gb
3702050351083571700,tw
-1899983415965640200,us
1.3428122574238239e+18,us
-671756958214296e4,se
-2790034275246477300,us
1594299186843437600,es
-517998556724736e4,gb
7330226590785965e3,fr
7104306859236486e3,se
7346370187990086e3,es
-7148311571761127e3,fr
-2113332204564974600,us
6493796519970969e3,it
1576097590880141e3,fr
867652119369972500,au
-6804706213776374e3,am
-5917285869880567e3,gb
4990288193979221e3,se
-9042068655428571e3,ie
-7279576607487388e3,gb
-7697478333582981e3,fr
-308190682268977200,fr
-7545267467659713e3,fr
718149589730667e4,fr
-5112317640564605e3,us
162509420977827420,fr
-8138103934269401e3,gb
-7143714981425751e3,it
4307246941158644700,gb
-42269087353910030,fr
-6188668663117456e3,us
-3802074630441000400,ie
9068063862874215e3,it
-5628009052359121e3,se
4986121031260074e3,bg
4087543184828882e3,nl
-6719595263360932e3,fr
7080385747374019e3,es
-6526994378786056e3,fr
9078986725196603e3,fr
563805945551682240,es
8871893259952097e3,gb
8887315936641602e3,dk
-2631108724273576e3,us
2594341410723794e3,us
1914761339646918100,us
-6449871548899139e3,fr
-1629165507127159300,gb
8276007147076158e3,it
-3898793358784298e3,ro
-8076421339452449e3,es
-7169405281342226e3,co
640543826095494e3,de
-3546281291618653e3,us
-6042708088019309e3,it
6093541601487031e3,us
-165864805254465e4,gb
5498965362197629e3,us
6966992005219437e3,gb
2194068458870999e3,us
-8451872625740659e3,de
1122795617891855200,fr
7852753968241492e3,us
6029586197077478e3,it
9081276810057751e3,dk
640537312693310200,es
-7169668016958115e3,es
54668196639758e5,us
-6638462662860324e3,ca
1245391008733948e3,it
-5770983631841555e3,gb
4187701447972291e3,us
-7149718987452613e3,it
5602858509889561e3,it
-2776463266187215400,ca
369169081637674100,gb
-465396357091207e4,pl
-41769490820113040,de
3913594014980264e3,fr
6202059804712119e3,gb
8669780957671681e3,gb
7187101795351745e3,gb
-5475974238550326e3,it
-8884139203944642e3,ie
-173703101182796540,es
-6228050120234716e3,fr
704234432988072e4,fr
-4841683581362213e3,it
-834178526851409e4,au
7321318389660047e3,gb
2492027956605530600,de
2763269028448881e3,ie
8061624584393277e3,fr
-6336026456928685e3,es
-8230228404107287e3,kw
-6283171309686821e3,gb
-7694459153514447e3,fr
-4064201485803007500,it
4787628969204829e3,ma
-305299770255961e4,gb
-3536689651158330400,es
5099473362613789e3,es
-1440013881762659600,fr
-8594661486978476e3,us
-1321934311473984300,us
660881224583298e4,ie
5118561750915998e3,us
1867182871790478300,es
712835901079185e4,us
695794743676434e4,it
7377593275962891e3,gb
7131823479179498e3,fr
-634244883497584e4,fr
848556464527409e4,gb
6719905080188285e3,gb
5632263232103022e3,us
7043660641087449e3,gb
-4812534265724817e3,se
7980151388104077e3,fr
-2339929374621153300,fr
3176054806472568e3,us
-493517570552016e4,fr
8398061280033137e3,gb
-4729632301450697e3,de
364905244419042e4,us
-8250978189533705e3,gb
6041741353720646e3,fr
1485968931010306800,es
-8124795355789029e3,gb
1401240732966785500,fr
-1275455844687493600,fi
7413708804367966e3,fr
-7232963111307616e3,gb
-2383241006222893e3,gb
59836165492219e5,gb
-8250048828731619e3,fr
5321796714390912e3,gb
-6354338239116175e3,cn
1116986149114110200,se
-5473259587301149e3,us
719861369707305900,de
6175092163408521e3,it
1926169005318942200,be
5542550352886087e3,us
-7122253457858181e3,fr
685531069412026e4,pt
6889205678724755e3,ca
-8606562553111499e3,fr
5665147389912881e3,us
-3562894825577456600,es
-1863443890136630800,fr
-7349542138613674e3,au
2905207310692772400,gb
-473353057701531e4,it
1862381826632982500,us
5987869979654938e3,us
3489290744869452300,us
-7508812641161016e3,fr
-7057132002390994e3,it
-4085582267800807e3,fr
-4803822980239286e3,gb
-8076478100838405e3,us
9153448517808349e3,gb
-6901750919836595e3,pt
3596228629578806300,de
4191964347594512400,us
-3850173007520722e3,us
-785892215891184e4,it
-4943378800551770,gb
3.6636919634557757e+18,it
1755092638109956e3,us
-7647831664092754e3,fr
2479477248521384400,ge
9059617785035003e3,de
-8165449084008119e3,fr
275205982131881e4,fr
-8969756875707286e3,us
8859172375825202e3,au
2058623321896465700,be
1858845707037724,de
-8669046487738124e3,fr
1093569993591572e3,es
8280783176681732e3,fr
7066016641105166e3,fr
2115630787328044800,de
-3061773866272220700,us
-3844182756779623400,it
2510610457024263e3,us
-1071156038305309600,es
-654745724634336100,fr
8267605907759475e3,fr
-7051131304255844e3,us
4215505532323289600,it
3847362206065028600,au
-834368338457926e4,de
-5069474277909109e3,au
-1120155966621162e3,fr
4139107306192563700,ie
-6840879185481498e3,fr
321710448657385300,fr
-5487181588552969e3,nl
908821592335017200,mx
-6119691086627838e3,de
-7317114682619214e3,gb
-4229139171437617e3,fr
-3378347586532321e3,us
8650797993491322e3,us
-5632286353182832e3,be
-2856603400450268700,us
-2531639210078380500,it
-1817331075583977e3,fr
1680727648683341300,es
-5118493834637697e3,us
6707842405729413e3,gb
-3327808705580086300,it
1950914840600115700,es
-718226015620854e4,sn
3692345719475251e3,es
-8178069845932682e3,us
504576452870405950,us
-834059953039189e4,gb
2893091800845562e3,gb
673434561366644700,us
3914188838378579e3,it
-4202333264244223500,be
123709785555446100,us
6178723446085552e3,kw
-8689443101362533e3,gb
259627493529378e4,fr
8020882733425819e3,sg
8971566371921847e3,gr
-8544860002531917e3,de
2421239359491623e3,us
323388468263425e4,gb
7613012914452076e3,nl
-9076880708817535e3,gb
5381225474844954e3,us
-6195006563745006e3,fr
-4240625616987067e3,ie
-6809512454523516e3,fr
6163082293469892e3,au
3190284076038611e3,it
543228796281584e4,be
7015383376061942e3,gb
-3593893784933913600,dk
249594205707431e4,us
-6017607234777076e3,fr
-7677513102768594e3,fr
4570937246141175e3,gb
6786879150057809e3,gb
7646328970122681e3,fr
-4244224463191036e3,es
5596518588037036e3,it
-4681874695122557e3,mx
-504544967803511e4,dk
5613756325034098e3,es
7524729079991837e3,gb
8081489558587748e3,us
2174232746922023e3,se
9204898610935144e3,it
912221790666456700,us
596966370196776e4,gb
2536002921055678500,de
-7897274733998593e3,us
8032052193384521e3,il
4760537678447349e3,us
-4920824800297811e3,us
6354463806670729e3,us
-5906522951683054e3,gr
410975035968624400,de
-4630137649590017e3,it
-9037811208909394e3,fr
-7694833671187226e3,se
5867045257593394e3,fr
6848118231943006e3,fr
-1083708705732042100,dk
-5930468855242179e3,gb
65332742040955e5,gb
-4431055935354387500,fr
-7347007379363231e3,gp
-4032404600603067400,gb
-484615384048321900,nz
861785454785116e3,es
2965118655114140700,us
2420749547786538500,us
-3243629982098928600,us
-4866788271524667e3,us
-1473213389327711200,es
-8799315104083792e3,it
-3920967812411131e3,kr
-1353472117150959e3,gb
-7203414964930691e3,us
4007213724671296500,gb
7338514625085752e3,us
-8426683964883931e3,au
-9140170671969413e3,fr
-300992683190342600,de
3092898824741648400,it
628246376237243400,de
-321154667466559550,be
4996808766946163e3,de
2770558734142381e3,es
8770473641229681e3,us
-1642506630389167600,us
991195385697426800,ru
3912672227589596e3,be
-2977752522217662e3,de
-6649909956963124e3,us
2847940619754587600,es
2413505286756963300,us
3.9930409172767037e+18,be
-3633892887325811e3,ca
-5553041206731291e3,us
8534251797625927e3,de
-1669402014377183200,au
7571032082752992e3,fr
5398097374835058e3,us
-3188460148207746600,gb
5467851089028713e3,cn
1863759479719532800,it
8554859397518539e3,pt
8049555185645778e3,fr
-6963575691479926e3,us
1881573437024890600,us
-2935130099795833e3,fr
-7351396119822233e3,us
397939208659255e4,fr
-1153957605297298e3,dk
-4585993551183685600,gb
125544190499797660,fr
2190067359766593300,gb
8053266706007011e3,gb
419378336742753800,gb
1337121242043282200,us
-1362321171380072200,us
3042908335641262600,es
5358714420991701e3,bh
-1405516589774964200,de
6344338181294235e3,gb
-3004206962210071600,gb
3830400962461053400,us
2556449933392827400,us
6220330799233028e3,fr
-7381366569637831e3,fr
874710369638010900,fr
-362870490892062460,gb
-4446846719257058300,au
-1430278905003872800,us
2021331235805307e3,ca
3668069990986181600,de
507622997798817e4,us
745990343979855900,us
2800095833279588400,us
-418929255383503550,us
3717785603746834400,us
4249465952660662e3,fr
-4160258504126034e3,us
402082331042965e4,de
-1.4871769636310282e+17,us
5328349702251393e3,us
5635336615257077e3,us
3320113343614899e3,it
8939631266866597e3,au
6986367562385776e3,gb
-2348011692447258600,se
7092597215720596e3,us
4121119367867275e3,us
-6018319855820893e3,us
-7270149776547794e3,th
1302512858373763e3,gb
5492431969038504e3,us
9189123481293112e3,de
1994421240327184600,gb
-330480951910851e4,fr
-5912345247433231e3,us
8113090757244749e3,fr
8073243475950556e3,it
-7769817315106214e3,us
-290259844493416e4,ae
-3875711927512423e3,in
523572597293084e4,gb
-8218455193507056e3,gb
-2484154977922315e3,fr
-3360986280025661400,nl
3885574910197721e3,es
5357338818580436e3,de
-4070247657043233300,gb
56329949714135e5,us
-3520967867527219700,us
-5404771283536019e3,ca
3461752386783747e3,us
-2267683354381584600,us
1834307697455965400,gb
-1736794147542160600,us
-8465101002996466e3,fr
-7550422666669517e3,de
9066415493866557e3,fr
-4664961776226244e3,gb
-835373212038188e4,us
8597580877015278e3,gb
6204535968123652e3,fr
-7136161942141577e3,fr
-5435610075485396e3,de
-474243269540106240,fr
-6194706967364623,bh
-6803441153619304e3,nl
5846001831769756e3,it
5236892340494816e3,pr
-3118962175084588e3,fr
3154154359194777e3,gb
-7642438712222284e3,fr
9071141539704478e3,it
7062410549764295e3,fr
-805792244795859e4,gb
-4599574084008932e3,us
-2137909247387735300,gb
4692463638741325e3,pt
7831284683765287e3,fr
-2893465974687291400,us
-7461442022240274e3,gr
370754063723056700,us
8404366139128553e3,us
-8497515838914333e3,gb
7840295183991602e3,fr
4771125254368012e3,ca
-3797819673549636600,dk
6790725251568159e3,de
-3953011405988829e3,it
7544064814057309e3,fr
789902523796925e4,it
3289862315484771300,ca
-6236274765138176e3,us
-1036849207757126900,us
-8225436214438355e3,us
897138274807444100,us
1000049104763449500,gb
8041459239699173e3,cr
-2653128534571607e3,us
8418280337755018e3,us
-433154450191988e4,au
-5669622512592756e3,us
2489858047342492700,us
6429153069108242e3,us
8778019148305326e3,gb
-1.3192664598130299e+17,us
7390204268092653e3,us
7456985228435796e3,mx
-4944889576697052e3,us
-5341087589771322e3,us
2583020841672076300,au
2209207876151147e3,us
-4126140471439647e3,ro
936673748281100900,es
8880592597946531e3,us
4544036937779837e3,us
-7335296931070168e3,be
8272435018442979e3,us
9081746440350393e3,us
-4932221640893988e3,de
4944390226459181e3,us
858763626802066200,us
-8705129880156998e3,us
-7201738614268387e3,us
4475140029488632300,de
2799509834974931e3,es
6595012315650484e3,fr
-7910202876775467e3,us
-9211818743833133e3,it
-731339974721640300,fr
-4159167402642613e3,us
-460817134146017900,us
6933319758997884e3,es
-3555256096296517e3,fr
49058334201537890,ca
-5378307055422095e3,fr
-411527274342774400,dk
3069187885666149400,us
6471365818838956e3,it
8430111896440141e3,gb
845195197288809e4,us
-2154644758227251e3,gb
-5204719299606563e3,fr
2503202249711014400,us
-6898457454460145e3,kr
7141288076468399e3,us
-7111726494913926e3,us
-4055798960523311e3,it
-1665623467740408600,ca
-5226089804347589e3,au
2263585856148010500,us
-5628505562916963e3,us
514975771151587650,us
-3570877638453007e3,us
-7676718342181921e3,fr
-3011541068847897e3,us
6047549870515366e3,gb
-4679808404648022e3,it
996327838489774800,us
-2799089675806654e3,au
-7956648971963053e3,gb
-6066772439987409e3,fi
-5088241984649188e3,fr
-4853101849228103e3,us
2980210696054661600,us
1262151580488887800,it
-5379799412208375e3,it
-6122741598339373e3,fr
7143750629239783e3,kr
1639735682527189800,fr
-8833206522486636e3,us
-2009939248247056600,au
4261491550791102e3,us
7917684128117341e3,de
-4419987448757879e3,us
-1572704953080021e3,ca
8698731720144652e3,us
-2627386748595158500,sg
-1965518974028981800,fr
4605673602961157600,es
-4329617818872908300,gb
-5091926463940507e3,us
4577305789670042e3,co
-5463069436751592e3,de
-4441577804406738400,fr
3994179326359116300,au
-683748337467386600,fr
-5568670233252895e3,fr
2820729011258625e3,us
5222212797158982e3,fr
-491904325588682e4,us
5592738686431245e3,us
-8175414724025213e3,fr
684503905462572300,us
397455214029761e4,us
4320135552548849700,us
5597228157607781e3,nl
-599665884865606e3,qa
-117019429084943e4,us
7394144997735818e3,ca
-4796718000422257e3,mx
-3690319035914075e3,us
2288719119568822800,gb
6474590078167914e3,mq
-1761956868311058e3,us
-5780190740932531e3,us
-6345481572312574e3,gb
9067459316089861e3,us
3387758339625001e3,us
330706563934589400,fr
-773726636542612100,au
1759859013611850800,au
-843941483147115300,us
-1457259762722634200,us
-3403878859397182500,us
-3192073864071993e3,us
-7820561309400534e3,us
-633193434560338700,au
5430021339289801e3,us
4270273009500937700,us
-323896249220709950,es
-6643915973063725e3,us
-7618705108553717e3,au
3748314606779415600,se
-1346952354622707700,gb
-587800530423235500,gb
593308132019223700,au
-6119096195554785e3,us
8819156423637623e3,us
-5837785047130813e3,gb
-1100472127913389300,us
3540214812596596700,fr
-7139338324945537e3,us
2948564183619455500,fr
48527354412573216,us
-2023546497116426e3,gb
-6527839644979024e3,us
-8792088890472997e3,au
3152516904149827600,gb
2129886027190518e3,us
7451199389166181e3,us
5363570687512034e3,co
-1882030111603311e3,gb
-100213050622414930,dz
-8882362305837943e3,de
134568156834170670,fr
-721430118680890500,us
8465057390765297e3,us
7810887250135629e3,us
-858641392694370300,us
5420146577697411e3,us
7298039535556207e3,nz
-7730744311646556e3,us
5592494503487992e3,us
653569853191265700,us
5565410887463561e3,us
2359598293250395e3,us
-1511642294313236500,au
7112000056644841e3,au
5525519565999852e3,de
-3527154845389608e3,de
5585029014098943e3,us
6510361677362201e3,us
1197427956249221600,us
-7584653597519358e3,us
6758528226842274e3,us
-8998282093565647e3,us
25499402701517904,us
-2617657961706988e3,us
-9028630834335367e3,us
872910300973129700,au
-6942002672091218e3,us
561356549501489e4,nz
-7053793825173861e3,gb
-6665253210918002e3,fr
3346990370294388700,fr
-543357672137752060,gb
8817929918575036e3,hk
8344182698906482e3,us
3912949721651356e3,cn
-907611192570782100,ru
2151175526400433e3,ca
3730709076217091e3,us
-9058531735201427e3,us
6322423270066349e3,gb
6298029454863645e3,us
2366513767404193e3,us
-6268420117831455e3,sg
8542075022958324e3,us
4174408887937407e3,us
1298288015344470300,gb
2879941464244687e3,us
-4339115868696632e3,us
4945597732126903e3,us
-2754985225872468500,fr
-6780951265779034e3,us
312955158310046100,ca
-2542500393274147e3,us
-6278765210412702e3,us
-8174585895132981e3,us
-135940118547673470,us
-4679901347161287e3,us
-8166725366726319e3,us
-5.6055777185104563e+17,ca
-710429042318154400,fr
-3393428709786859e3,fr
-3423415503910817e3,fr
3312164906819873e3,ca
-1523954119904813600,mx
-5730549854087568e3,us
-856595504096813400,fr
-8891569858750729e3,us
7581279439029037e3,us
3770822901548436500,us
-681782817878077e4,us
-9153011679439564e3,fr
-1.6586318659592038e+17,ca
-6485293230071664e3,us
-5534340084392244e3,us
1836954221501475600,us
-7770199287742957e3,us
3408109258485421600,mx
8787192661725168e3,ca
4896984329380182e3,us
6072352401568395e3,it
8341501172211386e3,fr
-4834776048281191e3,ca
-2626337743711992e3,us
-3997876910657886700,co
6229514000979589e3,us
-1238112949589408e3,au
2684753882729921e3,us
-7270710824719755e3,au
8378415958664825e3,us
-6442947252790352e3,us
2753823138906768e3,us
4137059873635066e3,ca
