identifierHash,gender,language,seniority,hasAnyApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsMonths,seniorityAsYears,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought
-4253751402021025e3,F,en,2857,FALSE,FALSE,TRUE,80,95.23,7.94,3,9,0,0,0,0,0,0
2099101675632897500,F,en,2857,TRUE,TRUE,TRUE,401,95.23,7.94,3,8,35,0,0,0,0,0
-2744704377910399e3,M,fr,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2394469715559259e3,F,en,2857,TRUE,TRUE,TRUE,414,95.23,7.94,3,8,4,0,0,0,0,0
-176961814944402400,F,it,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7210682045010063e3,F,it,2857,FALSE,FALSE,TRUE,686,95.23,7.94,3,8,0,0,0,0,0,1
690928907144077e3,F,en,2857,FALSE,FALSE,TRUE,247,95.23,7.94,3,8,5,0,0,0,1,1
7263961635273089e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4459073384804807700,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,1,0,0,0,0,0
-9033442464241744e3,F,es,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2042904654443122e3,F,en,2857,FALSE,FALSE,TRUE,17,95.23,7.94,3,8,0,0,0,0,0,0
-2662929468315345e3,F,en,2857,FALSE,FALSE,TRUE,165,95.23,7.94,3,8,3,0,0,0,0,0
-832509632246079600,M,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3653635566103470600,F,fr,2857,FALSE,FALSE,TRUE,592,95.23,7.94,3,8,0,0,0,0,0,0
9182669122326332e3,F,it,2857,FALSE,FALSE,TRUE,626,95.23,7.94,3,8,0,0,0,0,0,0
-953102738064158100,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
493228715195597200,F,en,2857,FALSE,FALSE,TRUE,59,95.23,7.94,3,8,2,0,0,0,0,0
-6146347752719774e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7260841909252051e3,M,fr,2857,FALSE,FALSE,FALSE,139,95.23,7.94,3,8,3,0,0,0,0,0
-7384976436939104e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-35895316350934456,F,en,2857,TRUE,TRUE,TRUE,685,95.23,7.94,3,8,0,0,0,0,0,0
-744681626508285200,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4583326310655726e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6954336878946371e3,M,it,2857,TRUE,TRUE,TRUE,631,95.23,7.94,3,8,0,0,0,0,0,0
2200919255860202500,F,en,2857,FALSE,FALSE,TRUE,389,95.23,7.94,3,8,0,0,0,0,0,0
-6190445541951282e3,F,en,2857,TRUE,TRUE,TRUE,175,95.23,7.94,3,8,0,0,0,0,0,0
1928746966458986e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
827574048504862500,F,it,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8953112388622348e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
667511023994537100,F,it,2857,FALSE,FALSE,TRUE,181,95.23,7.94,3,8,0,0,0,0,0,0
-2468288570830946e3,F,en,2857,FALSE,FALSE,TRUE,434,95.23,7.94,3,8,0,0,0,0,0,0
5999796766939885e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,2,0,0,0,0,0
511783454640784450,M,fr,2857,FALSE,FALSE,TRUE,543,95.23,7.94,3,8,0,0,0,0,0,0
2.4019922497196518e+17,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6328925074464558e3,F,en,2857,FALSE,FALSE,TRUE,686,95.23,7.94,3,8,0,0,0,0,0,0
-4256491899693053400,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6425916819534866e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-9110164406146872e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-759132888783430300,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3286575906378099e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5946187399953291e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-880201207137170300,F,fr,2857,FALSE,FALSE,TRUE,687,95.23,7.94,3,8,0,0,0,0,0,0
-7496197167451429e3,M,fr,2857,TRUE,TRUE,TRUE,19,95.23,7.94,3,9,5,0,0,0,0,0
7148812081878022e3,M,it,2857,FALSE,FALSE,TRUE,257,95.23,7.94,3,8,0,0,0,0,0,0
409521950655067900,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3322895024544638e3,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3007419094108923e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2045543282615129e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2904790190046781e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3414966157515153400,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-9213947839957805e3,F,it,2857,FALSE,FALSE,TRUE,390,95.23,7.94,3,8,0,0,0,0,0,0
4849457521275036e3,F,fr,2857,FALSE,FALSE,TRUE,409,95.23,7.94,3,8,0,0,0,0,0,0
5290366667789049e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1075257566819707900,F,fr,2857,FALSE,FALSE,TRUE,642,95.23,7.94,3,8,0,0,0,0,0,0
4843441209086801e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,9,0,0,0,0,0,0
3927592859626672e3,F,es,2857,FALSE,FALSE,TRUE,694,95.23,7.94,3,8,0,0,0,0,1,0
-1435362045345924600,M,en,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2179485366389071400,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5358951748448874e3,F,en,2857,TRUE,TRUE,TRUE,657,95.23,7.94,3,8,68,0,0,0,0,0
-7682444997257112e3,M,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6303358572643766e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5345352061574703e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
958511271455461e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8937968333554971e3,F,en,2857,FALSE,FALSE,TRUE,69,95.23,7.94,3,8,0,0,0,0,2,0
1044960121548780300,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2.4793455810177597e+18,F,en,2857,FALSE,FALSE,TRUE,627,95.23,7.94,3,8,0,0,0,0,0,0
65430414261867e4,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-499076269291280200,M,de,2857,TRUE,TRUE,TRUE,612,95.23,7.94,3,8,0,0,0,0,0,0
3119625255512225300,F,it,2857,FALSE,FALSE,TRUE,304,95.23,7.94,3,8,0,0,0,0,0,0
-8110321862406927e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3565717903388579300,F,en,2857,FALSE,FALSE,TRUE,379,95.23,7.94,3,8,1,0,0,0,0,0
-2677934742718961700,F,fr,2857,FALSE,FALSE,TRUE,477,95.23,7.94,3,8,0,0,0,0,0,0
3683377978891709e3,F,fr,2857,TRUE,TRUE,TRUE,400,95.23,7.94,3,8,0,0,0,0,0,0
816335442367780700,F,en,2857,FALSE,FALSE,TRUE,678,95.23,7.94,3,8,0,0,0,0,0,0
-2779666614457840600,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1930853068020827600,F,fr,2857,TRUE,TRUE,TRUE,323,95.23,7.94,3,8,0,0,0,0,0,0
2007773934396675600,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8237943472115274e3,M,en,2857,TRUE,TRUE,TRUE,535,95.23,7.94,3,8,0,0,0,0,0,0
-1528758092628187e3,F,en,2857,TRUE,TRUE,TRUE,694,95.23,7.94,3,8,0,0,0,0,0,0
-3059648134947636e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6117364623073121e3,F,it,2857,FALSE,FALSE,TRUE,670,95.23,7.94,3,8,0,0,0,0,0,0
1701942527496943e3,M,en,2857,TRUE,TRUE,TRUE,689,95.23,7.94,3,8,0,0,0,0,0,0
-4643387715213945e3,F,fr,2857,TRUE,TRUE,TRUE,338,95.23,7.94,3,8,7,0,0,0,3,0
3511039233519330300,F,de,2857,TRUE,TRUE,TRUE,273,95.23,7.94,3,8,1,0,0,0,1,0
3146311872767977500,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,2,0,0,0,0,1
8929046442312637e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-753984368853317e4,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7672010081903241e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5430644516071985e3,F,fr,2857,TRUE,FALSE,TRUE,655,95.23,7.94,3,8,0,0,0,0,0,0
6503414563449231e3,F,fr,2857,TRUE,TRUE,TRUE,24,95.23,7.94,3,8,2,0,0,0,0,0
-2486142971978399e3,F,fr,2857,TRUE,TRUE,TRUE,23,95.23,7.94,3,8,15,0,0,0,0,0
-5420506375734531e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7978511021284123e3,M,en,2857,FALSE,FALSE,TRUE,364,95.23,7.94,3,8,1,0,0,0,0,1
4537678126631855e3,F,fr,2857,TRUE,FALSE,TRUE,648,95.23,7.94,3,8,0,0,0,0,0,0
8673704061469773e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2912119430745172e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
249035426527119e4,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5187369089221662e3,F,en,2857,FALSE,FALSE,TRUE,584,95.23,7.94,3,8,0,0,0,0,0,0
-582752950498012e4,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-851774812778779300,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7848290006114156e3,F,en,2857,FALSE,FALSE,TRUE,158,95.23,7.94,3,8,0,0,0,0,0,0
-429783016493663e4,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2742035971469508600,F,en,2857,FALSE,FALSE,TRUE,527,95.23,7.94,3,8,0,0,0,0,0,0
-4403985030429768700,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3847604433662032e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1572243600437874700,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1213252405085718500,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3397721350812036600,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7525216991593624e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-4973457499669595e3,F,fr,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1783355038639065600,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6725934910790559e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5.3959068457014405e+18,F,en,2857,TRUE,FALSE,TRUE,695,95.23,7.94,3,8,0,0,0,0,0,0
8215672132383035e3,F,fr,2857,TRUE,TRUE,TRUE,695,95.23,7.94,3,8,0,0,0,0,0,0
-6318638326434042e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2823106472560250400,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
580253318759200300,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7159298863990628e3,F,de,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3739547246801448400,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3206534889199998e3,F,fr,2857,TRUE,TRUE,TRUE,60,95.23,7.94,3,8,0,0,0,0,0,0
4528581268848305e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5361241485168103e3,F,en,2857,TRUE,TRUE,TRUE,617,95.23,7.94,3,8,0,0,0,0,0,0
4520549065685236700,F,fr,2857,FALSE,FALSE,TRUE,486,95.23,7.94,3,8,0,0,0,0,0,0
6490311258975426e3,F,en,2857,FALSE,FALSE,TRUE,531,95.23,7.94,3,8,0,0,0,0,0,0
2556498982745011e3,F,en,2857,FALSE,FALSE,TRUE,74,95.23,7.94,3,8,0,0,0,0,0,0
-5440776357200194e3,F,fr,2857,TRUE,TRUE,TRUE,693,95.23,7.94,3,8,0,0,0,0,0,0
173549672874083840,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6126327622983356e3,F,it,2857,FALSE,FALSE,TRUE,16,95.23,7.94,3,8,0,0,0,0,5,0
-5578769905192731e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2089751178262670300,M,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1359304306072150800,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3185892700717089300,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-407101249764344e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-4936308848329527e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-951326675341875100,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7118505879153453e3,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2188176906844531500,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3198963283673755600,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3001935665374195700,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6708770037936696e3,F,fr,2857,FALSE,FALSE,TRUE,570,95.23,7.94,3,8,0,0,0,0,0,0
384551409873150460,F,fr,2857,FALSE,FALSE,TRUE,661,95.23,7.94,3,8,0,0,0,0,0,0
4926817279854923e3,F,en,2857,TRUE,TRUE,TRUE,631,95.23,7.94,3,8,2,0,0,0,0,0
-8544262889796145e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-480144973460772e4,F,de,2857,TRUE,TRUE,TRUE,198,95.23,7.94,3,8,0,0,0,0,0,0
-6998197265236593e3,F,fr,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,2,0,0,0,1,1
6654612319786782e3,M,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-7981511237653445e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8941463264597734e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6660192473008781e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6913650795200056e3,F,fr,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,1,0,0,0,0,0
1809612784666655200,F,it,2857,FALSE,FALSE,TRUE,499,95.23,7.94,3,8,0,0,0,0,0,0
3712259859010328600,F,fr,2857,FALSE,FALSE,TRUE,228,95.23,7.94,3,8,0,0,0,0,0,0
3600035791635111e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
9204787180248055e3,F,en,2857,FALSE,FALSE,TRUE,607,95.23,7.94,3,8,0,0,0,0,0,0
-3409256262471587e3,F,en,2857,FALSE,FALSE,TRUE,15,95.23,7.94,3,8,2,0,0,0,0,0
9211677430165196e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2470750040472855600,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-64586781069256e4,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6781342373736077e3,M,fr,2857,TRUE,TRUE,TRUE,690,95.23,7.94,3,8,0,0,0,0,0,0
1.6882579586793882e+17,F,de,2857,FALSE,FALSE,TRUE,511,95.23,7.94,3,8,0,0,0,0,0,0
3259585524042030600,F,en,2857,TRUE,TRUE,TRUE,322,95.23,7.94,3,8,0,0,0,0,0,0
-464307239123397900,F,en,2857,TRUE,TRUE,TRUE,192,95.23,7.94,3,8,0,0,0,0,0,0
-170927672186428670,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6322209339863977e3,F,en,2857,FALSE,FALSE,TRUE,613,95.23,7.94,3,8,0,0,0,0,0,0
-3803318946121022500,M,fr,2857,TRUE,TRUE,TRUE,234,95.23,7.94,3,8,4,0,0,0,1,0
-2984646181237097500,M,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7212463032291626e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7065877698117252e3,F,de,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-750060889701274100,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-9194129192859813e3,M,de,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1701190159228395800,M,en,2857,FALSE,FALSE,TRUE,660,95.23,7.94,3,8,0,0,0,0,0,0
-6447872257986146e3,M,fr,2857,FALSE,FALSE,TRUE,632,95.23,7.94,3,8,0,0,0,0,0,0
-6968318891364367e3,M,fr,2857,TRUE,TRUE,TRUE,200,95.23,7.94,3,8,0,0,0,0,0,0
318555858540918e3,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1400321586557109500,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8976244864471953e3,M,fr,2857,FALSE,FALSE,TRUE,473,95.23,7.94,3,8,0,0,0,0,0,0
486259530849406100,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
9086796107248556e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3.9052257289457363e+17,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2207333002197902800,F,fr,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5684349440760895e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2682563864523885600,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1455755248741327600,F,it,2857,FALSE,FALSE,TRUE,454,95.23,7.94,3,9,0,0,0,0,0,0
3584897596037124600,F,fr,2857,FALSE,FALSE,TRUE,669,95.23,7.94,3,8,0,0,0,0,0,0
4614837618742117e3,M,en,2857,TRUE,TRUE,TRUE,691,95.23,7.94,3,8,0,0,0,0,2,0
6716855684653029e3,M,de,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6418464213684071e3,M,de,2857,TRUE,FALSE,TRUE,64,95.23,7.94,3,8,0,0,0,0,0,0
805700023793194e4,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
71771528607291e5,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
177282161373877300,F,fr,2857,FALSE,FALSE,TRUE,204,95.23,7.94,3,8,0,0,0,0,0,0
-3053450077641725400,M,en,2857,FALSE,FALSE,TRUE,615,95.23,7.94,3,8,0,0,0,0,0,0
888353913067972e4,F,fr,2857,FALSE,FALSE,TRUE,688,95.23,7.94,3,8,0,0,0,0,0,0
-9070906205114829e3,F,en,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8113163474298367e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2378445487776654300,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8306697602278777e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
709878018209057800,M,en,2857,FALSE,FALSE,TRUE,430,95.23,7.94,3,8,0,0,0,0,0,0
-7106267668718117e3,M,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2203589833302582800,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7692401650082258e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
817019286314529e4,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
2634696841959921e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1918267582188923e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4065892964858323e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
1189169484348884e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3808540103012811e3,F,de,2857,FALSE,FALSE,TRUE,69,95.23,7.94,3,8,3,0,0,0,0,0
-6368285859935139e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1644535535474524200,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4478426786217317400,M,fr,2857,TRUE,TRUE,TRUE,690,95.23,7.94,3,8,0,0,0,0,0,0
-4535753069282605e3,F,fr,2857,TRUE,TRUE,TRUE,33,95.23,7.94,3,8,0,0,0,0,0,0
8281898199036506e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5532813193143902e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5183994189320849e3,F,it,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5688729841033167e3,F,it,2857,TRUE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
9054586048889538e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8999149485702679e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5642557701557195e3,M,en,2857,FALSE,FALSE,TRUE,627,95.23,7.94,3,8,0,0,0,0,0,0
-7211953102480594e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
5961080147033595e3,F,en,2857,TRUE,TRUE,TRUE,302,95.23,7.94,3,8,0,0,0,0,0,0
4274053612517038e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-5241982161657432e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-6174846473512566e3,F,fr,2857,FALSE,FALSE,TRUE,115,95.23,7.94,3,8,0,0,0,0,0,0
-8078206129411576e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7067269720434407e3,M,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-3404901506259277e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1647173807113452800,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-1291472579732471300,F,en,2857,FALSE,FALSE,TRUE,38,95.23,7.94,3,8,0,0,0,0,0,0
3543179887692015600,F,de,2857,TRUE,FALSE,TRUE,628,95.23,7.94,3,8,0,0,0,0,0,0
5680466055965603e3,M,en,2857,TRUE,FALSE,TRUE,263,95.23,7.94,3,8,0,0,0,0,1,2
476558168709786e4,M,it,2857,TRUE,FALSE,TRUE,629,95.23,7.94,3,8,0,0,0,0,1,0
2617055001676036e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
3082534827351957e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-8851038699112649e3,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
6682861982997003e3,F,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
-2826502901499976e3,M,en,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
4726171357434057e3,F,en,2857,TRUE,TRUE,TRUE,66,95.23,7.94,3,8,0,0,0,0,0,0
-733139940914522e4,F,es,2857,TRUE,TRUE,TRUE,339,95.23,7.94,3,8,0,0,0,0,0,0
4819164475370189e3,M,es,2857,TRUE,TRUE,TRUE,694,95.23,7.94,3,8,2,0,0,0,0,0
-414979548943493e4,F,fr,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
8855049141005829e3,F,es,2857,FALSE,FALSE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
7269384764767629e3,M,fr,2857,TRUE,TRUE,TRUE,696,95.23,7.94,3,8,0,0,0,0,0,0
